,65Hz_encoding,65Hz_retrieval,43Hz_encoding,43Hz_retrieval,33Hz_encoding,33Hz_retrieval,rt,enc_onset,ret_onset,intercept,outlier
0,1.4222276625587547,0.39298664941556605,1.3791598819613067,-0.01907777231953036,0.6511413036775242,0.7975966545715203,-1.3809880465434357,2.4228503415915092,-2.143442771068837,-0.6930116790988116,0.0
1,0.127311713713355,0.46374157105244157,0.1746654208561011,-1.100195620398518,-0.12797572563389395,-0.4201710333314686,-3.053803890709065,1.8819476142914169,-1.9750977813617612,1.5015720207632002,0.0
2,0.5062185085315206,0.8270642701021242,1.141177306088978,-0.8328548981368327,0.8991400085506283,1.3392974016664105,-1.2603945952516034,2.1705604900955042,-1.9290246974606913,-1.0020062650332933,0.0
3,-0.26302652906884705,0.2161591299212949,0.030035095484535233,-0.20703908320199726,-0.1156879066646746,1.0827433224472498,-5.073612506121955,1.653012869360891,-0.2090352596626113,2.488182291534727,0.0
4,0.33341975885332215,1.160209351897716,0.9259107280463628,-1.1948766629734962,0.09264136646953228,1.2639921328533577,-4.261615158372615,1.0922521239991825,-1.5292685174253204,1.9777136337371952,0.0
5,0.7691522851543646,-0.5975511432580876,1.2964393072250342,-1.2819459576687062,1.854127648953441,0.6248401017590679,-5.896430281783576,0.26249607637279393,-0.6431640224283723,-0.540733563155414,0.0
6,-0.545675731296253,-0.08864332720599818,-0.12810678173387244,-0.4910074819136985,0.717263260864562,0.8268963265575711,-3.244291097404676,1.267605586133026,-0.6530130073919952,-2.659326787023629,0.0
7,-1.5547539923044171,-0.44828536668425456,-0.46410404448596515,-0.722336765121808,-0.3877840083715396,1.6397838218802532,-3.924235181410938,0.9032963127599898,-0.8494188662630329,0.6666073215708436,0.0
8,-0.7349433406706715,0.6456569268555482,0.3016613893405389,0.26501473005042875,-0.2830794861070834,0.3821408644195671,-3.864198090794854,0.7672835960429497,-0.3595888291262263,1.7849160312198893,0.0
9,-1.912905162838459,1.35636685411845,-2.1290680034196687,0.743423389020133,-2.0652597023848505,0.7651241620309204,-2.292197577905467,0.7672700607299524,-0.5843749546588155,2.0808316675103526,0.0
10,-1.1008903532302623,0.1717612328055127,-1.2921781691317433,1.084872014583974,1.3895053980518826,1.1833706984265089,-3.1791884935392303,0.7935525090882883,-1.2709256418537622,1.149469720392257,0.0
11,-0.2891975290628467,-0.4547535094083666,-0.1888853625461204,0.542511013692091,0.6570020514086886,0.12747652299482484,-2.5367460353962636,-1.7928910657338217,2.0089968576355024,-0.13124085829368878,0.0
12,-0.11206297120232264,-0.06430453689965723,-0.9971310273290885,0.27594675677597497,-0.4551470215503905,0.718924023219711,-2.7298994941099224,2.8185138611995177,-3.0203530377320424,0.15562110040487842,0.0
13,5.963807147546858e-06,0.5299969284725528,-0.008394062092736567,0.008213045763510939,-0.008706370911379494,0.34371129126687683,-2.0143439837158215,-1.7056424019076346,1.0098800931293122,0.010067350289300328,3.0
14,-1.3001801049193311,-0.6418984083447127,0.005839274720257417,-0.8605236300211028,0.05932172153723579,0.8791054692409255,-5.4638039917902175,1.1217788887741136,-1.029930062446351,3.493450053621201,3.0
15,-0.21226595531995762,2.03900766265185,0.5829048902155165,-0.30551980072574647,0.5576332213236956,0.5552596079731843,-4.765270680996285,1.6533902966084804,-2.065281467940649,2.8989148242625467,3.0
16,-0.16398057290920365,0.1525373633967617,-0.5532712707230842,-1.2919995200430663,-0.44512156672532704,0.013003643256489339,-5.106836723197436,1.3015704669608974,-1.247896242967028,1.9063135281758574,0.0
17,0.5443391194941924,-0.26467033717454924,0.1159213594746682,0.12341125228342234,0.9465399842889579,-0.24285439816608165,-4.518302929970202,0.3441933665928044,-0.36987406714099025,0.35730144305651385,0.0
18,-1.1762290069218542,-0.5450024246556926,0.07389901619865687,-0.7086518434833371,-1.0539566798713715,0.6443011367172393,-3.0041964808072334,0.1926494051577581,-0.1381642607308948,3.7911171837480637,3.0
19,-0.744704051490109,-0.5755820158793304,-1.2479065547969732,0.027630162917706324,-2.359275277489039,-0.03796061624369756,-4.831086100319671,1.3436393385611047,-1.7957720957051013,3.48963229416341,0.0
20,0.37879861805605247,2.294942125106901,0.5740525982646278,-0.08266355862682032,0.9199021393543625,0.5277668949031418,-4.588518586120068,2.6458963086496983,-2.7938080519747244,-0.15350207085342216,0.0
21,-0.0032346632859085855,0.24783392842352747,0.594700601919608,0.6280447260898407,1.0132999736063755,0.43678942161605516,-4.286113930409935,0.7940154944788864,-0.826131359050785,2.1799651290931257,0.0
22,0.3391342913211658,1.8467854487697755,1.82452100751478,-0.6404429539873631,1.1998691407764526,1.1795464797781239,-5.109342019003977,1.9299639940639997,-2.2143418205854086,0.7602485687580329,0.0
23,0.4783822694100408,0.8951913334821752,1.6155891632708206,0.15673243729685893,0.8075367102405325,0.4078211302044155,-1.7448796351368223,-0.9845064377240007,0.8425299295272246,-1.5654047636649913,0.0
24,-1.2374562638190587,-0.7832550980145417,-1.1739070872770354,-0.6734908327028944,-1.5085664754704216,-0.23727553749505892,-4.991713588064737,1.4215592871492428,-1.0665344620477748,4.055159061255852,3.0
25,-1.2676753223111903,-0.0713002041730818,-0.9214166848634702,-0.10966910337229703,0.04926113578767291,0.21625140611959173,-2.9011160938662486,-0.5391186255773259,0.34752543654497836,2.4639659902071105,0.0
26,-0.8854495319689577,-0.20168088355940497,-0.29458122653248553,-0.48670540227590225,-0.9302226412452004,0.09675564439029893,-6.549841547149098,0.8385217947274917,-0.8432986697800074,2.3179817599247534,0.0
27,1.1693207233037644,0.8589566312956771,1.246036795772747,0.9611756973399593,0.3266099885246587,0.8390236793866163,-3.907519200649683,1.84172121210355,-2.3595738044958865,0.5152884288826409,0.0
28,-0.7322672026659207,0.24555224852066404,1.1892328667127277,-1.0299590922528359,-0.4927102154227056,0.7611268376584367,-0.3481870633945627,-0.3178968424918587,-0.39714945579156274,-1.924545151584874,0.0
29,0.07596638855313081,1.069127719663216,0.40210148317285377,0.487179764655857,0.09977547601696928,-0.09559251736488276,-3.0947556130952054,-0.45522411718387723,0.6997980040708888,1.5113919066487842,0.0
30,1.1841925985332715,-0.33906557039493557,-0.4077287134307961,0.3775552541404444,-0.48983769439902214,-0.5264724719721093,-3.7567942429024908,-0.18391338715559027,-0.07808227873463489,-0.8015802017904897,0.0
31,-1.9272758497750107,0.8268418954886023,-1.0176105250204277,-0.8544266576348956,-1.1741593436843514,1.588424471928129,-4.917718386213588,1.4142854403116667,-1.695984430674967,3.738438321849268,3.0
32,0.0922328544295164,-0.7808730544291084,-0.16850818032243894,-0.40079252668019566,-0.4025700090530014,0.6105482241689405,-5.588136259133504,0.2986366325005261,-0.3690719025685641,2.4552119230231604,0.0
33,-0.4551497691033654,0.3705678063751047,0.026578396523614222,0.27347587665728273,-1.1330330868618252,0.40487233109954257,-4.791498350092195,1.6202025443843353,-1.509434687335492,3.266399739430656,3.0
34,-0.1040351586946058,0.7570024627033877,1.0731695066489477,0.14394547739095123,0.18764509957785586,1.652026241546195,-6.613625703741608,2.849801671603018,-3.3992015674198615,1.1551858969664999,0.0
35,-0.3107820288326501,0.09311832021916511,0.2515622353470396,1.9158069121217687,0.5369658148337036,0.14905811587422996,-5.129745943969289,1.7865349337948846,-1.3298730208886895,2.4016625903503335,0.0
36,0.8169144642808037,1.7487553033266054,-0.21602327896639995,0.23667258527834878,-1.2350152782935602,0.10804222323855725,-5.805519632392979,0.9755756891201393,-0.1267388998766498,1.2728443387968802,0.0
37,1.859592082497451,-2.5833544035371454,0.7405532542294407,-2.3379692690671656,0.9113661884925051,-0.8998925363138203,0.5448489646547259,0.1527443058940499,0.2551695371532513,-2.144517710327639,4
38,0.43981687666001107,-1.6808379168512302,-1.248416262133127,-1.491260901912506,-1.0629533926863959,-0.4579671547546973,-2.8321965336491237,1.3603515212545096,-1.2378966052482414,3.905320776800186,3.0
39,0.7758749310864373,1.4129932908002336,0.932835648167473,0.6580826757814128,-0.9155347950091044,1.2178993708757075,-4.371954317462312,0.34191802252228776,-0.6210797806034128,0.515403587102196,0.0
40,-1.8054563853263936,1.2478585207501063,-1.0789860626400585,-0.5494721663835154,-2.837937117602554,0.37922688304817587,-5.213791817816527,1.6653651217403216,-1.542684270910187,3.9074216823884056,3.0
41,-0.8440370113353693,1.7703955170967218,-0.38410667141715615,1.0501821372446984,-1.917259817882816,1.7979632345203904,-5.576782095273747,0.9128446356839097,-1.0878450597032194,2.558360589341608,0.0
42,0.9638216099195487,-0.322932582938049,-0.5929274493753124,-0.05761765853177221,-2.2131775359660124,0.5297906684781004,-6.138246505943737,0.44827265372762415,-0.7946367603567285,3.168077831689674,0.0
43,-1.4002468489389888,1.3161691686441683,-1.9361694413421318,-0.5576888475100755,-2.207014453173247,2.0605123110101085,-5.2865540355683684,-0.2476092532994431,0.15511162737639583,2.564613960241599,0.0
